Pitch,Duration,Concurrent_Notes,Dist_To_Highest,Dist_To_Lowest,Hand_Label
78,1.0,4,0,26,1
52,1.0,4,26,0,0
55,1.0,4,23,3,0
59,1.0,4,19,7,0
60,3.75,3,0,8,1
52,3.75,3,8,0,0
55,3.75,3,5,3,0
76,1.5,4,0,24,1
52,1.5,4,24,0,0
55,1.5,4,21,3,0
59,1.5,4,17,7,0
52,0.5,3,7,0,0
55,0.5,3,4,3,0
59,0.5,3,0,7,0
71,1.0,2,0,14,1
57,1.0,2,14,0,0
55,1.0,2,4,0,0
59,1.0,2,0,4,0
60,3.75,6,24,8,1
64,3.75,6,20,12,1
76,3.75,6,8,24,1
84,3.75,6,0,32,1
52,3.75,6,32,0,0
55,3.75,6,29,3,0
62,0.75,5,24,12,1
74,0.75,5,12,24,1
86,0.75,5,0,36,1
50,0.75,5,36,0,0
57,0.75,5,29,7,0
62,0.75,1,0,0,1
62,0.5,3,0,12,1
50,0.5,3,12,0,0
57,0.5,3,5,7,0
62,1.0,3,0,12,1
50,1.0,3,12,0,0
57,1.0,3,5,7,0
62,0.5,3,0,12,1
50,0.5,3,12,0,0
57,0.5,3,5,7,0
62,0.5,3,0,12,1
50,0.5,3,12,0,0
57,0.5,3,5,7,0
62,1.0,3,0,12,1
50,1.0,3,12,0,0
57,1.0,3,5,7,0
62,2.0,3,0,12,1
50,2.0,3,12,0,0
57,2.0,3,5,7,0
62,1.0,3,0,12,1
50,1.0,3,12,0,0
57,1.0,3,5,7,0
76,1.5,5,2,24,1
78,1.5,5,0,26,1
52,1.5,5,26,0,0
55,1.5,5,23,3,0
59,1.5,5,19,7,0
52,0.5,3,7,0,0
55,0.5,3,4,3,0
59,0.5,3,0,7,0
62,1.0,6,19,10,1
71,1.0,6,10,19,1
79,1.0,6,2,27,1
81,1.0,6,0,29,1
52,1.0,6,29,0,0
57,1.0,6,24,5,0
55,1.0,2,4,0,0
59,1.0,2,0,4,0
60,3.75,5,16,5,1
64,3.75,5,12,9,1
72,3.75,5,4,17,1
76,3.75,5,0,21,1
55,3.75,5,21,0,0
62,1.5,3,12,5,1
74,1.5,3,0,17,1
57,1.5,3,17,0,0
60,0.5,4,16,5,1
64,0.5,4,12,9,1
76,0.5,4,0,21,1
55,0.5,4,21,0,0
72,1.0,1,0,0,1
64,1.0,4,12,9,1
76,1.0,4,0,21,1
55,1.0,4,21,0,0
59,1.0,4,17,4,0
60,2.75,5,16,5,1
64,2.75,5,12,9,1
71,2.75,5,5,16,1
76,2.75,5,0,21,1
55,2.75,5,21,0,0
64,1.0,4,12,9,1
76,1.0,4,0,21,1
55,1.0,4,21,0,0
59,1.0,4,17,4,0
76,1.5,4,0,24,1
52,1.5,4,24,0,0
55,1.5,4,21,3,0
59,1.5,4,17,7,0
52,0.5,3,7,0,0
55,0.5,3,4,3,0
59,0.5,3,0,7,0
60,1.0,6,21,8,1
71,1.0,6,10,19,1
79,1.0,6,2,27,1
81,1.0,6,0,29,1
52,1.0,6,29,0,0
57,1.0,6,24,5,0
78,1.0,3,0,23,1
55,1.0,3,23,0,0
59,1.0,3,19,4,0
60,3.75,5,16,5,1
64,3.75,5,12,9,1
72,3.75,5,4,17,1
76,3.75,5,0,21,1
55,3.75,5,21,0,0
62,1.5,3,12,5,1
74,1.5,3,0,17,1
57,1.5,3,17,0,0
60,0.5,4,16,5,1
64,0.5,4,12,9,1
76,0.5,4,0,21,1
55,0.5,4,21,0,0
72,1.0,1,0,0,1
64,1.0,4,12,9,1
76,1.0,4,0,21,1
55,1.0,4,21,0,0
59,1.0,4,17,4,0
60,2.75,5,16,5,1
64,2.75,5,12,9,1
71,2.75,5,5,16,1
76,2.75,5,0,21,1
55,2.75,5,21,0,0
64,1.0,5,14,9,1
76,1.0,5,2,21,1
78,1.0,5,0,23,1
55,1.0,5,23,0,0
59,1.0,5,19,4,0
52,1.5,3,7,0,0
55,1.5,3,4,3,0
59,1.5,3,0,7,0
76,0.5,5,2,24,1
78,0.5,5,0,26,1
52,0.5,5,26,0,0
55,0.5,5,23,3,0
59,0.5,5,19,7,0
60,1.0,4,21,8,1
81,1.0,4,0,29,1
52,1.0,4,29,0,0
57,1.0,4,24,5,0
71,1.0,3,0,16,1
55,1.0,3,16,0,0
59,1.0,3,12,4,0
60,3.75,5,16,5,1
64,3.75,5,12,9,1
72,3.75,5,4,17,1
76,3.75,5,0,21,1
55,3.75,5,21,0,0
62,1.5,3,12,5,1
74,1.5,3,0,17,1
57,1.5,3,17,0,0
60,1.5,5,16,5,1
64,1.5,5,12,9,1
72,1.5,5,4,17,1
76,1.5,5,0,21,1
55,1.5,5,21,0,0
64,1.0,4,7,9,1
71,1.0,4,0,16,1
55,1.0,4,16,0,0
59,1.0,4,12,4,0
60,3.75,4,12,5,1
64,3.75,4,8,9,1
72,3.75,4,0,17,1
55,3.75,4,17,0,0
76,1.5,5,2,24,1
78,1.5,5,0,26,1
52,1.5,5,26,0,0
55,1.5,5,23,3,0
59,1.5,5,19,7,0
76,0.5,5,2,24,1
78,0.5,5,0,26,1
52,0.5,5,26,0,0
55,0.5,5,23,3,0
59,0.5,5,19,7,0
60,1.0,4,21,8,1
81,1.0,4,0,29,1
52,1.0,4,29,0,0
57,1.0,4,24,5,0
71,1.0,3,0,16,1
55,1.0,3,16,0,0
59,1.0,3,12,4,0
60,3.75,5,16,5,1
64,3.75,5,12,9,1
72,3.75,5,4,17,1
76,3.75,5,0,21,1
55,3.75,5,21,0,0
62,1.5,4,24,5,1
74,1.5,4,12,17,1
86,1.5,4,0,29,1
57,1.5,4,29,0,0
60,1.25,5,16,5,1
64,1.25,5,12,9,1
72,1.25,5,4,17,1
76,1.25,5,0,21,1
55,1.25,5,21,0,0
60,0.25,1,0,0,1
64,1.0,4,7,9,1
71,1.0,4,0,16,1
55,1.0,4,16,0,0
59,1.0,4,12,4,0
60,3.75,4,16,5,1
64,3.75,4,12,9,1
76,3.75,4,0,21,1
55,3.75,4,21,0,0
64,1.5,6,14,12,1
76,1.5,6,2,24,1
78,1.5,6,0,26,1
52,1.5,6,26,0,0
55,1.5,6,23,3,0
59,1.5,6,19,7,0
76,0.5,5,2,24,1
78,0.5,5,0,26,1
52,0.5,5,26,0,0
55,0.5,5,23,3,0
59,0.5,5,19,7,0
60,1.0,4,21,8,1
81,1.0,4,0,29,1
52,1.0,4,29,0,0
57,1.0,4,24,5,0
71,1.0,3,0,16,1
55,1.0,3,16,0,0
59,1.0,3,12,4,0
60,3.75,5,16,5,1
64,3.75,5,12,9,1
72,3.75,5,4,17,1
76,3.75,5,0,21,1
55,3.75,5,21,0,0
62,1.5,4,24,5,1
74,1.5,4,12,17,1
86,1.5,4,0,29,1
57,1.5,4,29,0,0
60,1.5,5,16,5,1
64,1.5,5,12,9,1
72,1.5,5,4,17,1
76,1.5,5,0,21,1
55,1.5,5,21,0,0
64,1.0,4,7,9,1
71,1.0,4,0,16,1
55,1.0,4,16,0,0
59,1.0,4,12,4,0
60,2.75,5,16,5,1
64,2.75,5,12,9,1
72,2.75,5,4,17,1
76,2.75,5,0,21,1
55,2.75,5,21,0,0
64,1.0,3,0,9,1
55,1.0,3,9,0,0
59,1.0,3,5,4,0
64,1.5,4,0,12,1
52,1.5,4,12,0,0
55,1.5,4,9,3,0
59,1.5,4,5,7,0
76,0.5,4,0,24,1
52,0.5,4,24,0,0
55,0.5,4,21,3,0
59,0.5,4,17,7,0
60,1.0,4,21,8,1
81,1.0,4,0,29,1
52,1.0,4,29,0,0
57,1.0,4,24,5,0
71,1.0,3,0,16,1
55,1.0,3,16,0,0
59,1.0,3,12,4,0
60,3.75,5,16,5,1
64,3.75,5,12,9,1
72,3.75,5,4,17,1
76,3.75,5,0,21,1
55,3.75,5,21,0,0
62,1.5,3,12,5,1
74,1.5,3,0,17,1
57,1.5,3,17,0,0
60,1.5,5,16,5,1
64,1.5,5,12,9,1
72,1.5,5,4,17,1
76,1.5,5,0,21,1
55,1.5,5,21,0,0
64,1.0,4,7,9,1
71,1.0,4,0,16,1
55,1.0,4,16,0,0
59,1.0,4,12,4,0
60,2.75,3,4,5,1
64,2.75,3,0,9,1
55,2.75,3,9,0,0
64,1.0,3,0,9,1
55,1.0,3,9,0,0
59,1.0,3,5,4,0
76,1.5,4,0,24,1
52,1.5,4,24,0,0
55,1.5,4,21,3,0
59,1.5,4,17,7,0
52,0.5,3,7,0,0
55,0.5,3,4,3,0
59,0.5,3,0,7,0
60,1.0,4,11,8,1
71,1.0,4,0,19,1
52,1.0,4,19,0,0
57,1.0,4,14,5,0
55,1.0,2,4,0,0
59,1.0,2,0,4,0
60,3.75,5,16,5,1
64,3.75,5,12,9,1
72,3.75,5,4,17,1
76,3.75,5,0,21,1
55,3.75,5,21,0,0
62,1.5,3,12,5,1
74,1.5,3,0,17,1
57,1.5,3,17,0,0
60,0.5,4,16,5,1
64,0.5,4,12,9,1
76,0.5,4,0,21,1
55,0.5,4,21,0,0
60,1.0,2,12,0,1
72,1.0,2,0,12,1
64,1.0,4,12,9,1
76,1.0,4,0,21,1
55,1.0,4,21,0,0
59,1.0,4,17,4,0
60,2.75,5,16,5,1
64,2.75,5,12,9,1
71,2.75,5,5,16,1
76,2.75,5,0,21,1
55,2.75,5,21,0,0
64,1.0,4,12,9,1
76,1.0,4,0,21,1
55,1.0,4,21,0,0
59,1.0,4,17,4,0
76,1.0,4,0,24,1
52,1.0,4,24,0,0
55,1.0,4,21,3,0
59,1.0,4,17,7,0
59,0.5,1,0,0,0
52,0.5,3,7,0,0
55,0.5,3,4,3,0
59,0.5,3,0,7,0
60,1.0,5,21,8,1
71,1.0,5,10,19,1
81,1.0,5,0,29,1
52,1.0,5,29,0,0
57,1.0,5,24,5,0
78,1.0,3,0,23,1
55,1.0,3,23,0,0
59,1.0,3,19,4,0
60,3.75,5,16,5,1
64,3.75,5,12,9,1
72,3.75,5,4,17,1
76,3.75,5,0,21,1
55,3.75,5,21,0,0
62,1.5,3,12,5,1
74,1.5,3,0,17,1
57,1.5,3,17,0,0
60,0.5,4,16,5,1
64,0.5,4,12,9,1
76,0.5,4,0,21,1
55,0.5,4,21,0,0
72,2.0,1,0,0,1
72,3.75,1,0,0,1
64,1.5,5,12,12,1
76,1.5,5,0,24,1
52,1.5,5,24,0,0
55,1.5,5,21,3,0
59,1.5,5,17,7,0
76,0.5,5,2,24,1
78,0.5,5,0,26,1
52,0.5,5,26,0,0
55,0.5,5,23,3,0
59,0.5,5,19,7,0
69,1.0,3,12,12,1
81,1.0,3,0,24,1
57,1.0,3,24,0,0
71,1.0,3,0,16,1
55,1.0,3,16,0,0
59,1.0,3,12,4,0
60,3.75,7,24,8,1
64,3.75,7,20,12,1
72,3.75,7,12,20,1
76,3.75,7,8,24,1
84,3.75,7,0,32,1
52,3.75,7,32,0,0
55,3.75,7,29,3,0
62,1.5,5,24,12,1
74,1.5,5,12,24,1
86,1.5,5,0,36,1
50,1.5,5,36,0,0
57,1.5,5,29,7,0
60,1.5,4,12,8,1
72,1.5,4,0,20,1
52,1.5,4,20,0,0
55,1.5,4,17,3,0
71,1.0,4,0,19,1
52,1.0,4,19,0,0
55,1.0,4,16,3,0
59,1.0,4,12,7,0
60,2.75,4,12,8,1
72,2.75,4,0,20,1
52,2.75,4,20,0,0
55,2.75,4,17,3,0
71,1.0,5,5,19,1
76,1.0,5,0,24,1
52,1.0,5,24,0,0
55,1.0,5,21,3,0
59,1.0,5,17,7,0
64,1.5,4,0,12,1
52,1.5,4,12,0,0
55,1.5,4,9,3,0
59,1.5,4,5,7,0
76,0.5,4,0,24,1
52,0.5,4,24,0,0
55,0.5,4,21,3,0
59,0.5,4,17,7,0
69,1.0,3,12,12,1
81,1.0,3,0,24,1
57,1.0,3,24,0,0
71,1.0,3,0,16,1
55,1.0,3,16,0,0
59,1.0,3,12,4,0
60,3.75,5,16,8,1
64,3.75,5,12,12,1
76,3.75,5,0,24,1
52,3.75,5,24,0,0
55,3.75,5,21,3,0
62,1.5,4,12,12,1
74,1.5,4,0,24,1
50,1.5,4,24,0,0
57,1.5,4,17,7,0
60,1.5,4,12,8,1
72,1.5,4,0,20,1
52,1.5,4,20,0,0
55,1.5,4,17,3,0
71,1.0,4,0,19,1
52,1.0,4,19,0,0
55,1.0,4,16,3,0
59,1.0,4,12,7,0
60,2.75,4,12,8,1
72,2.75,4,0,20,1
52,2.75,4,20,0,0
55,2.75,4,17,3,0
76,1.0,4,0,24,1
52,1.0,4,24,0,0
55,1.0,4,21,3,0
59,1.0,4,17,7,0
64,1.5,4,0,12,1
52,1.5,4,12,0,0
55,1.5,4,9,3,0
59,1.5,4,5,7,0
52,0.5,3,7,0,0
55,0.5,3,4,3,0
59,0.5,3,0,7,0
69,1.0,3,12,12,1
81,1.0,3,0,24,1
57,1.0,3,24,0,0
71,1.0,4,12,16,1
83,1.0,4,0,28,1
55,1.0,4,28,0,0
59,1.0,4,24,4,0
60,3.75,6,16,8,1
64,3.75,6,12,12,1
72,3.75,6,4,20,1
76,3.75,6,0,24,1
52,3.75,6,24,0,0
55,3.75,6,21,3,0
62,1.5,4,12,12,1
74,1.5,4,0,24,1
50,1.5,4,24,0,0
57,1.5,4,17,7,0
60,1.5,4,12,8,1
72,1.5,4,0,20,1
52,1.5,4,20,0,0
55,1.5,4,17,3,0
71,1.0,4,0,19,1
52,1.0,4,19,0,0
55,1.0,4,16,3,0
59,1.0,4,12,7,0
60,2.75,4,12,8,1
72,2.75,4,0,20,1
52,2.75,4,20,0,0
55,2.75,4,17,3,0
71,1.0,4,0,19,1
52,1.0,4,19,0,0
55,1.0,4,16,3,0
59,1.0,4,12,7,0
52,1.5,3,7,0,0
55,1.5,3,4,3,0
59,1.5,3,0,7,0
76,0.5,4,0,24,1
52,0.5,4,24,0,0
55,0.5,4,21,3,0
59,0.5,4,17,7,0
69,1.0,3,12,12,1
81,1.0,3,0,24,1
57,1.0,3,24,0,0
71,1.0,3,0,16,1
55,1.0,3,16,0,0
59,1.0,3,12,4,0
60,3.75,7,24,8,1
64,3.75,7,20,12,1
72,3.75,7,12,20,1
76,3.75,7,8,24,1
84,3.75,7,0,32,1
52,3.75,7,32,0,0
55,3.75,7,29,3,0
62,1.5,4,12,12,1
74,1.5,4,0,24,1
50,1.5,4,24,0,0
57,1.5,4,17,7,0
60,1.5,4,24,8,1
84,1.5,4,0,32,1
52,1.5,4,32,0,0
55,1.5,4,29,3,0
71,1.0,4,0,19,1
52,1.0,4,19,0,0
55,1.0,4,16,3,0
59,1.0,4,12,7,0
60,2.75,5,24,8,1
72,2.75,5,12,20,1
84,2.75,5,0,32,1
52,2.75,5,32,0,0
55,2.75,5,29,3,0
76,1.0,5,2,24,1
78,1.0,5,0,26,1
52,1.0,5,26,0,0
55,1.0,5,23,3,0
59,1.0,5,19,7,0
76,3.75,4,0,24,1
52,3.75,4,24,0,0
55,3.75,4,21,3,0
59,3.75,4,17,7,0
45,3.75,2,7,0,0
52,3.75,2,0,7,0
64,1.0,3,0,19,1
57,2.0,3,0,12,1
57,0.5,3,0,16,1
41,3.75,3,16,0,0
48,3.75,3,9,7,0
57,0.5,3,0,16,1
57,0.5,3,0,16,1
57,0.5,3,0,16,1
57,0.5,3,0,16,1
55,0.5,3,0,14,1
55,1.0,3,0,14,1
43,3.75,2,7,0,0
50,3.75,2,0,7,0
64,1.0,3,0,21,1
57,2.0,3,0,14,1
57,0.5,3,0,9,1
48,3.75,3,9,0,0
55,3.75,3,2,7,0
57,0.5,3,0,9,1
57,0.5,3,0,9,1
57,0.5,3,0,9,1
57,0.5,3,0,9,1
55,0.5,3,0,7,1
55,0.5,3,0,7,1
55,0.5,3,0,7,1
55,3.75,3,0,10,1
45,3.75,3,10,0,0
52,3.75,3,3,7,0
41,3.75,2,7,0,0
48,3.75,2,0,7,0
62,0.5,3,0,21,1
64,0.5,3,0,21,1
43,3.75,3,21,0,0
50,3.75,3,14,7,0
62,0.5,3,0,19,1
64,0.5,3,0,21,1
62,0.5,3,0,19,1
64,0.5,3,0,21,1
67,0.5,3,0,24,1
64,1.0,3,0,21,1
48,3.75,2,7,0,0
55,3.75,2,0,7,0
60,0.5,3,0,12,1
60,0.5,3,0,12,1
60,0.5,3,0,12,1
60,0.5,3,0,12,1
62,1.0,3,0,14,1
55,0.75,3,0,10,1
45,2.0,3,10,0,0
52,2.0,3,3,7,0
57,0.75,3,0,12,1
60,0.75,3,0,15,1
45,2.0,3,15,0,0
52,2.0,3,8,7,0
57,0.5,3,0,12,1
60,0.25,3,0,15,1
62,0.5,3,0,17,1
57,0.5,3,0,12,1
55,0.75,3,0,14,1
41,2.0,3,14,0,0
48,2.0,3,7,7,0
57,0.75,3,0,16,1
60,0.75,3,0,19,1
41,2.0,3,19,0,0
48,2.0,3,12,7,0
57,0.75,3,0,16,1
60,0.25,3,0,19,1
62,0.25,3,0,21,1
64,0.5,3,0,23,1
55,0.75,3,0,12,1
43,2.0,3,12,0,0
50,2.0,3,5,7,0
57,0.75,3,0,14,1
60,0.75,3,0,17,1
43,2.0,3,17,0,0
50,2.0,3,10,7,0
57,0.5,3,0,14,1
60,0.25,3,0,17,1
62,0.5,3,0,19,1
57,0.5,3,0,14,1
55,0.75,3,0,7,1
48,2.0,3,7,0,0
55,2.0,3,0,7,0
57,0.75,3,0,9,1
60,0.75,3,0,12,1
48,2.0,3,12,0,0
55,2.0,3,5,7,0
57,0.75,3,0,9,1
60,0.25,3,0,12,1
62,0.25,3,0,14,1
64,0.5,3,0,16,1
55,0.75,3,0,10,1
45,1.5,3,10,0,0
52,1.5,3,3,7,0
57,0.75,3,0,12,1
60,0.75,3,0,15,1
45,1.5,3,15,0,0
52,1.5,3,8,7,0
57,0.5,3,0,12,1
60,0.25,3,0,15,1
62,0.5,3,0,17,1
45,1.0,3,17,0,0
52,1.0,3,10,7,0
57,0.5,3,0,12,1
55,0.75,3,0,14,1
41,1.5,3,14,0,0
48,1.5,3,7,7,0
57,0.75,3,0,16,1
60,0.75,3,0,19,1
41,1.5,3,19,0,0
48,1.5,3,12,7,0
57,0.75,3,0,16,1
60,0.25,3,0,19,1
41,1.0,3,19,0,0
48,1.0,3,12,7,0
62,0.25,3,0,21,1
64,0.25,3,0,23,1
62,0.25,3,0,21,1
62,2.75,3,0,19,1
43,1.5,3,19,0,0
50,1.5,3,12,7,0
43,1.5,3,19,0,0
50,1.5,3,12,7,0
60,0.25,3,0,17,1
43,1.0,3,17,0,0
50,1.0,3,10,7,0
62,0.25,3,0,19,1
64,0.25,3,0,21,1
62,0.25,3,0,19,1
62,3.75,3,0,14,1
48,1.5,3,14,0,0
55,1.5,3,7,7,0
48,1.5,3,14,0,0
55,1.5,3,7,7,0
48,1.0,3,14,0,0
55,1.0,3,7,7,0
45,1.5,2,7,0,0
52,1.5,2,0,7,0
76,1.0,3,0,31,1
45,1.5,3,31,0,0
52,1.5,3,24,7,0
69,2.0,3,0,24,1
45,1.0,3,24,0,0
52,1.0,3,17,7,0
69,0.5,3,0,28,1
41,1.5,3,28,0,0
48,1.5,3,21,7,0
69,0.5,3,0,28,1
69,0.5,3,0,28,1
69,0.5,3,0,28,1
41,1.5,3,28,0,0
48,1.5,3,21,7,0
69,0.5,3,0,28,1
67,0.5,3,0,26,1
67,0.5,3,0,26,1
41,1.0,3,26,0,0
48,1.0,3,19,7,0
43,1.5,2,7,0,0
50,1.5,2,0,7,0
76,1.0,3,0,33,1
43,1.5,3,33,0,0
50,1.5,3,26,7,0
69,2.0,3,0,26,1
43,1.0,3,26,0,0
50,1.0,3,19,7,0
69,0.5,3,0,21,1
48,1.5,3,21,0,0
55,1.5,3,14,7,0
69,0.5,3,0,21,1
69,0.5,3,0,21,1
69,0.5,3,0,21,1
48,1.5,3,21,0,0
55,1.5,3,14,7,0
69,1.0,3,0,21,1
67,0.5,3,0,19,1
48,1.0,3,19,0,0
55,1.0,3,12,7,0
67,0.5,3,0,19,1
67,1.75,3,0,26,1
41,1.5,3,26,0,0
48,1.5,3,19,7,0
41,1.5,3,26,0,0
48,1.5,3,19,7,0
41,1.0,2,7,0,0
48,1.0,2,0,7,0
41,1.5,2,7,0,0
48,1.5,2,0,7,0
41,1.5,2,7,0,0
48,1.5,2,0,7,0
41,1.0,2,7,0,0
48,1.0,2,0,7,0
69,0.5,3,0,28,1
71,0.5,3,0,28,1
43,1.5,3,28,0,0
50,1.5,3,21,7,0
69,0.5,3,0,26,1
71,0.5,3,0,28,1
69,0.5,3,0,26,1
43,1.5,3,26,0,0
50,1.5,3,19,7,0
71,0.5,3,0,28,1
69,0.5,3,0,26,1
72,1.0,3,0,29,1
43,1.0,3,29,0,0
50,1.0,3,22,7,0
72,1.0,3,0,27,1
45,1.5,3,27,0,0
52,1.5,3,20,7,0
72,0.5,3,0,27,1
72,0.5,3,0,27,1
45,1.5,3,27,0,0
52,1.5,3,20,7,0
72,0.5,3,0,27,1
72,0.5,3,0,27,1
74,1.0,3,0,29,1
45,1.0,3,29,0,0
52,1.0,3,22,7,0
67,0.75,2,0,26,1
41,0.75,2,26,0,0
69,0.75,2,0,21,1
48,0.75,2,21,0,0
72,0.75,2,0,19,1
53,0.5,2,19,0,0
41,0.75,2,31,0,0
69,0.5,2,0,28,1
72,0.25,2,0,24,1
48,0.75,2,24,0,0
74,0.5,2,0,26,1
69,0.5,2,0,16,1
53,0.5,2,16,0,0
67,0.75,2,0,26,1
41,0.75,2,26,0,0
69,0.75,2,0,21,1
48,0.75,2,21,0,0
72,0.75,2,0,19,1
53,0.5,2,19,0,0
41,0.75,2,31,0,0
69,0.5,2,0,28,1
72,0.25,2,0,24,1
48,0.75,2,24,0,0
74,0.5,2,0,26,1
69,0.5,2,0,16,1
53,0.5,2,16,0,0
67,0.75,2,0,24,1
43,0.75,2,24,0,0
69,0.75,2,0,19,1
50,0.75,2,19,0,0
72,0.75,2,0,17,1
55,0.5,2,17,0,0
43,0.75,2,29,0,0
69,0.5,2,0,26,1
72,0.25,2,0,22,1
50,0.75,2,22,0,0
74,0.5,2,0,24,1
69,0.5,2,0,14,1
55,0.5,2,14,0,0
67,0.75,2,0,19,1
48,0.75,2,19,0,0
69,0.75,2,0,14,1
55,0.75,2,14,0,0
72,0.75,2,0,12,1
60,0.5,2,12,0,0
48,0.75,2,24,0,0
69,0.75,2,0,21,1
55,0.25,2,14,0,0
72,0.25,2,0,17,1
55,0.5,2,17,0,0
74,0.25,2,0,19,1
76,0.5,2,0,16,1
60,0.5,2,16,0,0
67,0.75,2,0,26,1
41,0.75,2,26,0,0
69,0.75,2,0,21,1
48,0.75,2,21,0,0
72,0.75,2,0,19,1
53,0.5,2,19,0,0
41,0.75,2,31,0,0
69,0.5,2,0,28,1
72,0.25,2,0,24,1
48,0.75,2,24,0,0
74,0.5,2,0,26,1
69,0.5,2,0,16,1
53,0.5,2,16,0,0
67,0.75,2,0,26,1
41,0.75,2,26,0,0
69,0.75,2,0,21,1
48,0.75,2,21,0,0
72,0.75,2,0,19,1
53,0.5,2,19,0,0
41,0.75,2,31,0,0
69,0.75,2,0,28,1
48,0.75,2,21,0,0
72,0.25,2,0,24,1
74,0.25,2,0,26,1
76,0.25,2,0,23,1
53,0.5,2,23,0,0
74,0.25,2,0,21,1
74,2.75,2,0,31,1
43,0.75,2,31,0,0
50,0.75,2,24,0,0
55,0.5,2,19,0,0
43,0.75,2,31,0,0
50,0.75,1,0,0,0
72,0.25,2,0,22,1
74,0.25,2,0,24,1
76,0.25,2,0,21,1
55,0.5,2,21,0,0
74,0.25,2,0,19,1
74,3.75,2,0,26,1
48,0.75,2,26,0,0
55,0.75,2,19,0,0
60,0.5,2,14,0,0
48,0.75,2,26,0,0
55,0.75,2,19,0,0
60,0.5,2,14,0,0
55,0.75,2,0,14,1
41,0.75,2,14,0,0
57,0.75,2,0,9,1
48,0.75,2,9,0,0
60,0.75,2,0,7,1
53,0.5,2,7,0,0
41,0.75,2,19,0,0
57,0.5,2,0,16,1
60,0.25,2,0,12,1
48,0.75,2,12,0,0
62,0.5,2,0,14,1
57,0.5,2,0,4,1
53,0.5,2,4,0,0
55,0.75,2,0,14,1
41,0.75,2,14,0,0
57,0.75,2,0,9,1
48,0.75,2,9,0,0
60,0.75,2,0,7,1
53,0.5,2,7,0,0
41,0.75,2,19,0,0
57,0.5,2,0,16,1
60,0.25,2,0,12,1
48,0.75,2,12,0,0
62,0.5,2,0,14,1
57,0.5,2,0,4,1
53,0.5,2,4,0,0
55,0.75,2,0,12,1
43,0.75,2,12,0,0
57,0.75,2,0,7,1
50,0.75,2,7,0,0
60,0.75,2,0,5,1
55,0.5,2,5,0,0
43,0.75,2,17,0,0
57,0.5,2,0,14,1
60,0.25,2,0,10,1
50,0.75,2,10,0,0
62,0.5,2,0,12,1
57,0.5,2,0,2,1
55,0.5,2,2,0,0
55,0.75,2,0,7,1
48,0.75,2,7,0,0
57,0.75,2,0,2,1
55,0.75,2,2,0,0
60,0.75,2,0,5,1
55,0.5,2,5,0,0
48,0.75,2,12,0,0
57,0.75,2,0,9,1
55,0.75,2,2,0,0
60,0.25,2,0,5,1
62,0.25,2,0,7,1
64,0.5,2,0,9,1
55,0.5,2,9,0,0
55,0.75,2,0,14,1
41,0.75,2,14,0,0
57,0.75,2,0,9,1
48,0.75,2,9,0,0
60,0.5,2,0,7,1
53,0.5,2,7,0,0
60,0.25,2,0,19,1
41,0.75,2,19,0,0
57,0.5,2,0,16,1
60,0.25,2,0,12,1
48,0.75,2,12,0,0
62,0.5,2,0,14,1
57,0.5,2,0,4,1
53,0.5,2,4,0,0
55,0.75,2,0,14,1
41,0.75,2,14,0,0
60,0.75,2,0,12,1
48,0.75,2,12,0,0
60,0.75,2,0,7,1
53,0.5,2,7,0,0
41,0.75,2,19,0,0
57,0.75,2,0,16,1
48,0.75,2,9,0,0
60,0.25,2,0,12,1
62,0.25,2,0,14,1
64,0.25,2,0,11,1
53,0.5,2,11,0,0
62,0.25,2,0,9,1
62,2.75,2,0,19,1
43,0.75,2,19,0,0
50,0.75,2,12,0,0
55,0.5,2,7,0,0
43,0.75,2,19,0,0
50,0.75,1,0,0,0
60,0.25,2,0,10,1
62,0.25,2,0,12,1
64,0.25,2,0,9,1
55,0.5,2,9,0,0
62,0.25,2,0,7,1
62,3.75,2,0,14,1
48,0.75,2,14,0,0
55,0.75,2,7,0,0
60,0.5,2,2,0,0
48,0.75,2,14,0,0
55,0.75,2,7,0,0
60,0.5,2,2,0,0
45,1.5,2,7,0,0
52,1.5,2,0,7,0
64,1.0,3,0,19,1
45,1.5,3,19,0,0
52,1.5,3,12,7,0
57,2.0,3,0,12,1
45,1.0,3,12,0,0
52,1.0,3,5,7,0
57,0.5,3,0,12,1
45,1.5,3,12,0,0
53,1.5,3,4,8,0
57,0.5,3,0,12,1
57,0.5,3,0,12,1
57,0.5,3,0,12,1
45,1.5,3,12,0,0
53,1.5,3,4,8,0
57,0.5,3,0,12,1
55,0.5,3,0,10,1
55,1.0,3,0,10,1
45,1.0,3,10,0,0
53,1.0,3,2,8,0
59,3.75,4,3,14,1
62,3.75,4,0,17,1
45,1.5,4,17,0,0
55,1.5,4,7,10,0
45,1.5,4,17,0,0
55,1.5,4,7,10,0
45,1.0,4,17,0,0
55,1.0,4,7,10,0
60,3.75,4,4,15,1
64,3.75,4,0,19,1
45,1.5,4,19,0,0
55,1.5,4,9,10,0
45,1.5,4,19,0,0
55,1.5,4,9,10,0
45,1.0,4,19,0,0
55,1.0,4,9,10,0
45,1.5,2,7,0,0
52,1.5,2,0,7,0
64,1.0,3,0,19,1
45,1.5,3,19,0,0
52,1.5,3,12,7,0
57,2.0,3,0,12,1
45,1.0,3,12,0,0
52,1.0,3,5,7,0
57,0.5,3,0,12,1
45,1.5,3,12,0,0
